date,source,frequency,expected_daily,crawl_status,candidates_seen,pages_fetched,article_count,unique_articles,duplicate_articles,usable_articles,usable_rate,incomplete_articles,short_articles,content_chars_min,content_chars_median,content_chars_max,previous_count,baseline_median_7d,ratio_to_baseline,zero_streak_days,anomaly_level,anomaly_codes,anomaly_reason,updated_at
2026-05-31,网易知光谷,低频,false,historical,,,2,2,0,0,0.0000,2,0,1290,3075,4861,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,Ammonia Energy Association,周度,false,historical,,,4,4,0,0,0.0000,4,4,48,66,178,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,Battery Tech Online,低频,false,historical,,,1,1,0,0,0.0000,1,0,3274,3274,3274,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,ESS News,工作日,true,historical,,,4,4,0,0,0.0000,4,0,1866,2119,2553,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,Electrek,实时,true,historical,,,2,2,0,0,0.0000,2,0,4017,5010,6004,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,Hydrogen Tech World,周度,false,historical,,,1,1,0,0,0.0000,1,1,62,62,62,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,Informationsdienst Wissenschaft-idw,工作日,true,historical,,,3,3,0,0,0.0000,3,0,3604,6921,13354,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,MIT Technology Review,实时,true,historical,,,2,2,0,0,0.0000,2,0,4344,6418,8492,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,Renewables Now,工作日,true,historical,,,3,3,0,0,0.0000,3,0,3016,3047,4238,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,Supply Chain Digital,实时,true,historical,,,3,3,0,0,0.0000,3,0,3610,3841,5230,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,electrive,工作日,true,historical,,,1,1,0,0,0.0000,1,0,2492,2492,2492,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,interesting engineering,实时,true,historical,,,1,1,0,0,0.0000,1,0,4957,4957,4957,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,pv magazine,实时,true,historical,,,10,10,0,0,0.0000,10,0,1512,2763,5144,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,scitechdaily,实时,true,historical,,,9,9,0,0,0.0000,9,0,4169,5348,6540,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,the information,实时,true,historical,,,9,9,0,0,0.0000,9,9,19,82,127,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,中国电力新闻网-新能源,工作日,true,historical,,,2,1,1,0,0.0000,2,0,1504,1504,1504,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,中国电力新闻网-科技,工作日,true,historical,,,7,4,3,0,0.0000,7,0,724,1024,1044,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,新华网科技,工作日,true,historical,,,7,7,0,0,0.0000,7,0,883,1866,2656,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,索比光伏,工作日,true,historical,,,4,4,0,0,0.0000,4,0,538,655,781,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,索比光伏-综合新闻,工作日,true,historical,,,8,8,0,0,0.0000,8,3,176,733,6061,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-01,网易知光谷,低频,false,historical,,,3,3,0,0,0.0000,3,0,1299,1305,3916,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-02,Ammonia Energy Association,周度,false,historical,,,1,1,0,0,0.0000,1,1,140,140,140,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-02,Battery Tech Online,低频,false,historical,,,1,1,0,0,0.0000,1,0,4799,4799,4799,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-02,ESS News,工作日,true,historical,,,6,6,0,0,0.0000,6,0,1186,2193,4387,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-02,Electrek,实时,true,historical,,,6,6,0,0,0.0000,6,0,3215,4639,6204,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-02,MIT Technology Review,实时,true,historical,,,3,3,0,0,0.0000,3,0,4325,4876,8079,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-02,Renewables Now,工作日,true,historical,,,3,3,0,0,0.0000,3,0,2942,3128,3991,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-02,Supply Chain Digital,实时,true,historical,,,3,3,0,0,0.0000,3,0,3681,4599,5152,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-02,pv magazine,实时,true,historical,,,10,10,0,0,0.0000,10,0,1907,3453,9522,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-02,scitechdaily,实时,true,historical,,,13,13,0,0,0.0000,13,0,4330,5636,7131,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-02,the information,实时,true,historical,,,9,9,0,0,0.0000,9,9,19,94,112,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-02,中国电力新闻网-新能源,工作日,true,historical,,,4,2,2,0,0.0000,4,0,850,1300,1751,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-02,中国电力新闻网-科技,工作日,true,historical,,,4,2,2,0,0.0000,4,0,680,866,1053,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-02,新华网科技,工作日,true,historical,,,12,12,0,0,0.0000,12,1,233,1046,3531,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-02,索比光伏-综合新闻,工作日,true,historical,,,3,3,0,0,0.0000,3,1,288,652,1251,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-02,网易知光谷,低频,false,historical,,,3,3,0,0,0.0000,3,0,3187,4071,4544,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,Batteries International,实时（新闻资讯）+季度（新闻整合）,false,historical,,,9,9,0,0,0.0000,9,0,1835,2176,3011,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,Battery Tech Online,低频,false,historical,,,2,2,0,0,0.0000,2,0,7548,10228,12909,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,ESS News,工作日,true,historical,,,7,7,0,0,0.0000,7,0,1244,2169,3245,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,Electrek,实时,true,historical,,,4,4,0,0,0.0000,4,0,3649,5040,6128,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,Hydrogen Tech World,周度,false,historical,,,1,1,0,0,0.0000,1,1,52,52,52,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,Informationsdienst Wissenschaft-idw,工作日,true,historical,,,1,1,0,0,0.0000,1,0,4873,4873,4873,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,MIT Technology Review,实时,true,historical,,,1,1,0,0,0.0000,1,0,6079,6079,6079,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,Renewables Now,工作日,true,historical,,,2,2,0,0,0.0000,2,0,3000,3003,3006,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,Supply Chain Digital,实时,true,historical,,,1,1,0,0,0.0000,1,0,3760,3760,3760,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,electrive,工作日,true,historical,,,1,1,0,0,0.0000,1,0,3174,3174,3174,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,pv magazine,实时,true,historical,,,10,10,0,0,0.0000,10,0,1426,2839,4794,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,scitechdaily,实时,true,historical,,,9,9,0,0,0.0000,9,0,4111,7057,8813,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,the information,实时,true,historical,,,11,11,0,0,0.0000,11,11,19,19,112,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,中国电力新闻网-新能源,工作日,true,historical,,,2,1,1,0,0.0000,2,0,816,816,816,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,中国电力新闻网-科技,工作日,true,historical,,,2,1,1,0,0.0000,2,0,895,895,895,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,新华网科技,工作日,true,historical,,,4,4,0,0,0.0000,4,0,796,1281,1920,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,索比光伏-综合新闻,工作日,true,historical,,,3,3,0,0,0.0000,3,2,400,414,1124,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-03,网易知光谷,低频,false,historical,,,3,3,0,0,0.0000,3,0,3946,4012,5168,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,Batteries International,实时（新闻资讯）+季度（新闻整合）,false,historical,,,3,3,0,0,0.0000,3,0,2227,4856,13083,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,Battery Tech Online,低频,false,historical,,,3,3,0,0,0.0000,3,0,2982,5766,8183,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,ESS News,工作日,true,historical,,,9,9,0,0,0.0000,9,0,1285,2317,8271,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,Electrek,实时,true,historical,,,6,6,0,0,0.0000,6,0,2696,3769,6359,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,Informationsdienst Wissenschaft-idw,工作日,true,historical,,,3,3,0,0,0.0000,3,0,5231,6199,7262,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,MIT Technology Review,实时,true,historical,,,2,2,0,0,0.0000,2,0,5693,6869,8045,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,Renewables Now,工作日,true,historical,,,2,2,0,0,0.0000,2,0,2969,3058,3148,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,Supply Chain Digital,实时,true,historical,,,3,3,0,0,0.0000,3,0,3323,3755,4290,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,electrive,工作日,true,historical,,,2,2,0,0,0.0000,2,0,1602,2056,2510,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,pv magazine,实时,true,historical,,,10,10,0,0,0.0000,10,0,1678,3203,9977,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,scitechdaily,实时,true,historical,,,12,12,0,0,0.0000,12,0,4697,6506,9698,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,the information,实时,true,historical,,,14,14,0,0,0.0000,14,14,19,90,123,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,中国电力新闻网-新能源,工作日,true,historical,,,6,3,3,0,0.0000,6,0,888,1100,4234,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,中国电力新闻网-科技,工作日,true,historical,,,2,1,1,0,0.0000,2,0,878,878,878,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,索比光伏-综合新闻,工作日,true,historical,,,3,3,0,0,0.0000,3,0,1153,1574,17975,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-04,网易知光谷,低频,false,historical,,,3,3,0,0,0.0000,3,0,742,2435,3363,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-05,Batteries International,实时（新闻资讯）+季度（新闻整合）,false,historical,,,1,1,0,0,0.0000,1,0,4506,4506,4506,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-05,Battery Tech Online,低频,false,historical,,,1,1,0,0,0.0000,1,0,2780,2780,2780,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-05,ESS News,工作日,true,historical,,,5,5,0,0,0.0000,5,0,766,1429,2749,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-05,Electrek,实时,true,historical,,,5,5,0,0,0.0000,5,0,1639,7785,12146,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-05,MIT Technology Review,实时,true,historical,,,3,3,0,0,0.0000,3,0,5272,6518,6892,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-05,Renewables Now,工作日,true,historical,,,3,3,0,0,0.0000,3,0,2620,3045,3129,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-05,Supply Chain Digital,实时,true,historical,,,3,3,0,0,0.0000,3,0,3507,4808,5329,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-05,electrive,工作日,true,historical,,,3,3,0,0,0.0000,3,0,2473,2531,3937,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-05,interesting engineering,实时,true,historical,,,2,2,0,0,0.0000,2,0,4851,5064,5277,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-05,pv magazine,实时,true,historical,,,10,10,0,0,0.0000,10,0,2291,4067,9408,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-05,scitechdaily,实时,true,historical,,,12,12,0,0,0.0000,12,0,3748,6572,8060,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-05,the information,实时,true,historical,,,16,16,0,0,0.0000,16,16,19,85,137,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-05,新华网科技,工作日,true,historical,,,6,6,0,0,0.0000,6,0,1169,1872,2825,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-05,索比光伏-综合新闻,工作日,true,historical,,,2,2,0,0,0.0000,2,0,912,1419,1926,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-05,网易知光谷,低频,false,historical,,,3,3,0,0,0.0000,3,0,1238,3102,3514,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-06,Electrek,实时,true,historical,,,2,2,0,0,0.0000,2,0,3514,5271,7029,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-06,Supply Chain Digital,实时,true,historical,,,2,2,0,0,0.0000,2,0,3627,3860,4094,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-06,interesting engineering,实时,true,historical,,,8,8,0,0,0.0000,8,0,4748,5190,5563,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-06,pv magazine,实时,true,historical,,,2,2,0,0,0.0000,2,0,3247,3673,4099,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-06,scitechdaily,实时,true,historical,,,8,8,0,0,0.0000,8,0,2803,5672,7681,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-06,the information,实时,true,historical,,,9,9,0,0,0.0000,9,9,19,93,119,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-06,网易知光谷,低频,false,historical,,,2,2,0,0,0.0000,2,0,3189,3278,3368,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-07,Electrek,实时,true,historical,,,1,1,0,0,0.0000,1,0,29471,29471,29471,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-07,Supply Chain Digital,实时,true,historical,,,1,1,0,0,0.0000,1,0,7117,7117,7117,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-07,interesting engineering,实时,true,historical,,,7,7,0,0,0.0000,7,0,4377,5140,5587,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-07,scitechdaily,实时,true,historical,,,10,10,0,0,0.0000,10,0,4223,5170,7285,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-07,the information,实时,true,historical,,,2,2,0,0,0.0000,2,2,19,19,19,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-07,网易知光谷,低频,false,historical,,,2,2,0,0,0.0000,2,0,3400,3470,3541,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-08,ESS News,工作日,true,historical,,,2,2,0,0,0.0000,2,0,1395,1793,2192,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-08,Electrek,实时,true,historical,,,4,4,0,0,0.0000,4,0,2848,4718,11397,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-08,MIT Technology Review,实时,true,historical,,,2,2,0,0,0.0000,2,0,4471,6086,7701,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-08,Renewables Now,工作日,true,historical,,,4,4,0,0,0.0000,4,0,2676,3032,4169,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-08,Supply Chain Digital,实时,true,historical,,,4,4,0,0,0.0000,4,0,2161,4403,4692,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-08,pv magazine,实时,true,historical,,,10,10,0,0,0.0000,10,0,1515,4207,11732,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-08,scitechdaily,实时,true,historical,,,7,7,0,0,0.0000,7,0,3164,6794,11092,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-08,the information,实时,true,historical,,,9,9,0,0,0.0000,9,9,19,19,106,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-08,中国电力新闻网-新能源,工作日,true,historical,,,4,2,2,0,0.0000,4,0,618,638,659,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-08,中国电力新闻网-科技,工作日,true,historical,,,6,3,3,0,0.0000,6,0,804,898,1316,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-08,新华网科技,工作日,true,historical,,,8,8,0,0,0.0000,8,0,976,1967,2867,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-08,索比光伏-综合新闻,工作日,true,historical,,,5,5,0,0,0.0000,5,4,199,336,728,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-08,网易知光谷,低频,false,historical,,,3,3,0,0,0.0000,3,0,1122,3220,4399,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,Batteries International,实时（新闻资讯）+季度（新闻整合）,false,historical,,,1,1,0,0,0.0000,1,0,3381,3381,3381,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,ESS News,工作日,true,historical,,,7,7,0,0,0.0000,7,0,637,1308,2937,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,Electrek,实时,true,historical,,,9,9,0,0,0.0000,9,0,1979,4642,10179,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,Hydrogen Tech World,周度,false,historical,,,3,3,0,0,0.0000,3,3,43,53,57,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,IT之家,实时,true,historical,,,20,20,0,0,0.0000,20,13,148,414,1614,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,Informationsdienst Wissenschaft-idw,工作日,true,historical,,,3,3,0,0,0.0000,3,0,2704,5109,7420,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,MIT Technology Review,实时,true,historical,,,4,4,0,0,0.0000,4,0,5505,7781,8707,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,Renewables Now,工作日,true,historical,,,3,3,0,0,0.0000,3,0,2880,2919,3076,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,Supply Chain Digital,实时,true,historical,,,6,6,0,0,0.0000,6,0,3496,4519,8729,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,electrive,工作日,true,historical,,,1,1,0,0,0.0000,1,0,2091,2091,2091,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,pv magazine,实时,true,historical,,,10,10,0,0,0.0000,10,0,1472,3234,6289,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,scitechdaily,实时,true,historical,,,10,10,0,0,0.0000,10,0,4198,5638,10223,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,the information,实时,true,historical,,,8,8,0,0,0.0000,8,8,19,50,126,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,中国电力新闻网-科技,工作日,true,historical,,,2,1,1,0,0.0000,2,0,750,750,750,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,新华网科技,工作日,true,historical,,,7,7,0,0,0.0000,7,2,328,1136,3077,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,索比光伏,工作日,true,historical,,,1,1,0,0,0.0000,1,0,525,525,525,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-09,索比光伏-综合新闻,工作日,true,historical,,,7,7,0,0,0.0000,7,4,87,462,3958,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,Ammonia Energy Association,周度,false,historical,,,2,2,0,0,0.0000,2,2,51,87,124,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,Battery Tech Online,低频,false,historical,,,2,2,0,0,0.0000,2,0,12398,12552,12706,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,ESS News,工作日,true,historical,,,5,5,0,0,0.0000,5,0,1470,2746,3308,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,Electrek,实时,true,historical,,,4,4,0,0,0.0000,4,0,3108,4917,9220,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,Hydrogen Tech World,周度,false,historical,,,2,2,0,0,0.0000,2,2,38,44,51,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,IT之家,实时,true,historical,,,15,15,0,0,0.0000,15,5,264,543,1132,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,Informationsdienst Wissenschaft-idw,工作日,true,historical,,,3,3,0,0,0.0000,3,0,3611,4189,6763,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,MIT Technology Review,实时,true,historical,,,2,2,0,0,0.0000,2,0,5447,17948,30450,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,Renewables Now,工作日,true,historical,,,2,2,0,0,0.0000,2,0,3219,3222,3225,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,Supply Chain Digital,实时,true,historical,,,2,2,0,0,0.0000,2,0,3335,3347,3360,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,electrive,工作日,true,historical,,,2,2,0,0,0.0000,2,0,2566,3275,3985,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,pv magazine,实时,true,historical,,,10,10,0,0,0.0000,10,0,1375,3148,14401,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,scitechdaily,实时,true,historical,,,8,8,0,0,0.0000,8,0,4488,6347,7986,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,the information,实时,true,historical,,,10,10,0,0,0.0000,10,10,55,75,99,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,中国电力新闻网-新能源,工作日,true,historical,,,4,2,2,0,0.0000,4,2,475,648,822,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,中国电力新闻网-科技,工作日,true,historical,,,2,1,1,0,0.0000,2,0,889,889,889,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,新华网科技,工作日,true,historical,,,10,10,0,0,0.0000,10,3,271,834,1690,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,索比光伏,工作日,true,historical,,,1,1,0,0,0.0000,1,1,483,483,483,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-10,索比光伏-综合新闻,工作日,true,historical,,,6,6,0,0,0.0000,6,4,132,310,1362,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,Batteries International,实时（新闻资讯）+季度（新闻整合）,false,historical,,,9,9,0,0,0.0000,9,0,1582,2265,3258,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,Battery Tech Online,低频,false,historical,,,2,2,0,0,0.0000,2,0,10637,11806,12975,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,ESS News,工作日,true,historical,,,9,9,0,0,0.0000,9,0,1111,2268,4929,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,Electrek,实时,true,historical,,,5,5,0,0,0.0000,5,0,2278,3815,6167,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,Hydrogen Tech World,周度,false,historical,,,1,1,0,0,0.0000,1,1,38,38,38,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,IT之家,实时,true,historical,,,17,17,0,0,0.0000,17,4,273,844,4402,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,MIT Technology Review,实时,true,historical,,,5,5,0,0,0.0000,5,0,3349,5518,10200,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,Renewables Now,工作日,true,historical,,,2,2,0,0,0.0000,2,0,3020,3083,3146,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,Supply Chain Digital,实时,true,historical,,,7,7,0,0,0.0000,7,0,3205,4036,6065,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,electrive,工作日,true,historical,,,1,1,0,0,0.0000,1,0,4579,4579,4579,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,pv magazine,实时,true,historical,,,10,10,0,0,0.0000,10,0,2184,2932,5089,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,scitechdaily,实时,true,historical,,,6,6,0,0,0.0000,6,0,5131,5520,7975,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,the information,实时,true,historical,,,10,10,0,0,0.0000,10,10,19,87,121,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,中国电力新闻网-科技,工作日,true,historical,,,2,1,1,0,0.0000,2,0,785,785,785,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,新华网科技,工作日,true,historical,,,2,2,0,0,0.0000,2,0,1013,1240,1468,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,索比光伏,工作日,true,historical,,,1,1,0,0,0.0000,1,0,849,849,849,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-11,索比光伏-综合新闻,工作日,true,historical,,,7,7,0,0,0.0000,7,1,293,692,1328,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-12,ESS News,工作日,true,historical,,,4,4,0,0,0.0000,4,0,1676,2185,3037,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-12,Electrek,实时,true,historical,,,3,3,0,0,0.0000,3,0,3055,5763,5859,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-12,Hydrogen Tech World,周度,false,historical,,,1,1,0,0,0.0000,1,1,47,47,47,,,,,,,,2026-08-07T10:06:41.148574+08:00
2026-06-12,IT之家,实时,true,historical,,,20,20,0,0,0.0000,20,6,237,633,1237,,,,,,,,2026-08-07T10:06:41.148574+08:00
